,lat,long,zipcode
11176,47.4833,-122.139,98059
11177,47.77,-122.097,98077
11178,47.3637,-122.075,98042
11179,47.7139,-122.203,98034
11180,47.7364,-121.969,98019
11181,47.3661,-122.29,98032
11182,47.2741,-122.337,98023
11183,47.2741,-122.337,98023
11184,47.3033,-122.381,98023
11185,47.7322,-122.236,98034
11186,47.4975,-122.261,98178
11187,47.3743,-122.285,98032
11188,47.7032,-122.37,98177
11189,47.3597,-122.051,98038
11190,47.6458,-121.904,98014
11191,47.6458,-121.904,98014
11192,47.6901,-122.282,98115
11193,47.681,-122.364,98117
11194,47.651,-122.119,98052
11195,47.5623,-122.221,98040
11196,47.7268,-122.213,98034
11197,47.631,-122.117,98008
11198,47.7442,-122.338,98133
11199,47.619,-122.054,98074
11200,47.4583,-122.036,98038
11201,47.3676,-122.312,98198
11202,47.6503,-121.911,98014
11203,47.6792,-122.273,98115
11204,47.4835,-122.192,98056
11205,47.6204,-122.217,98004
11206,47.356,-122.014,98038
11207,47.5319,-122.391,98136
11208,47.4935,-122.333,98168
11209,47.637,-122.04,98074
11210,47.7136,-122.288,98125
11211,47.427,-122.147,98058
11212,47.54,-122.32,98108
11213,47.661,-122.269,98105
11214,47.7279,-122.048,98077
11215,47.5545,-122.163,98006
11216,47.5535,-122.393,98136
11217,47.5357,-122.28,98118
11218,47.7238,-122.114,98052
11219,47.6214,-122.14,98007
11220,47.317,-122.325,98003
11221,47.5749,-122.214,98040
11222,47.7286,-122.215,98034
11223,47.3724,-122.107,98042
11224,47.6366,-122.365,98119
11225,47.7245,-121.959,98019
11226,47.467,-122.185,98058
11227,47.7517,-122.342,98133
11228,47.3838,-122.026,98038
11229,47.398,-122.31,98198
11230,47.2868,-122.21,98002
11231,47.6085,-122.311,98122
11232,47.4345,-122.326,98148
11233,47.355,-122.176,98030
11234,47.3663,-122.115,98042
11235,47.4597,-122.162,98058
11236,47.5674,-122.384,98116
11237,47.3068,-122.27,98001
11238,47.6228,-122.319,98102
11239,47.721,-122.078,98077
11240,47.3248,-122.142,98042
11241,47.3043,-122.159,98092
11242,47.7258,-122.306,98125
11243,47.2857,-122.189,98092
11244,47.275,-122.278,98001
11245,47.7011,-122.244,98034
11246,47.4343,-122.082,98058
11247,47.5427,-121.995,98029
11248,47.6842,-122.363,98117
11249,47.5754,-122.233,98040
11250,47.3733,-122.289,98032
11251,47.5435,-122.26,98118
11252,47.5635,-122.282,98118
11253,47.3126,-122.129,98092
11254,47.6025,-122.303,98122
11255,47.638,-122.225,98004
11256,47.6865,-122.266,98115
11257,47.5891,-122.293,98144
11258,47.5482,-122.294,98108
11259,47.7048,-122.279,98125
11260,47.5641,-122.124,98006
11261,47.6149,-122.293,98122
11262,47.5088,-122.333,98168
11263,47.7657,-122.131,98072
11264,47.7029,-122.015,98053
11265,47.3427,-122.169,98092
11266,47.6236,-122.235,98039
11267,47.4042,-122.204,98031
11268,47.5507,-122.383,98136
11269,47.4433,-122.016,98038
11270,47.6928,-122.337,98103
11271,47.7535,-122.334,98133
11272,47.6232,-122.207,98004
11273,47.3357,-122.305,98003
11274,47.4871,-122.165,98059
11275,47.6942,-122.304,98115
11276,47.6942,-122.304,98115
11277,47.7142,-122.281,98125
11278,47.6907,-122.161,98033
11279,47.5897,-122.233,98040
11280,47.6521,-122.413,98199
11281,47.5688,-122.087,98027
11282,47.5031,-122.245,98178
11283,47.5589,-122.128,98006
11284,47.6247,-122.016,98074
11285,47.3344,-122.301,98003
11286,47.7534,-122.172,98072
11287,47.6337,-122.371,98119
11288,47.4693,-122.161,98058
11289,47.3432,-122.309,98003
11290,47.7367,-122.319,98155
11291,47.5927,-122.006,98075
11292,47.4575,-122.204,98055
11293,47.6763,-122.404,98117
11294,47.681,-122.304,98115
11295,47.7563,-122.338,98133
11296,47.4799,-122.129,98059
11297,47.4549,-122.287,98188
11298,47.5255,-122.376,98126
11299,47.6374,-122.307,98112
11300,47.766,-122.32,98155
11301,47.6856,-122.312,98115
11302,47.464,-122.192,98055
11303,47.7443,-122.228,98028
11304,47.7532,-122.244,98028
11305,47.7118,-122.314,98125
11306,47.7348,-121.984,98019
11307,47.7177,-122.104,98052
11308,47.6112,-122.133,98007
11309,47.6174,-122.308,98122
11310,47.5696,-122.183,98006
11311,47.5563,-122.163,98006
11312,47.3847,-122.029,98038
11313,47.6935,-122.173,98033
11314,47.5765,-122.159,98006
11315,47.4693,-122.349,98166
11316,47.684,-122.378,98117
11317,47.3749,-122.291,98032
11318,47.5719,-122.377,98126
11319,47.5524,-122.356,98106
11320,47.6265,-122.364,98119
11321,47.5706,-121.999,98029
11322,47.6659,-122.359,98107
11323,47.3559,-122.0,98038
11324,47.7125,-122.332,98133
11325,47.3679,-122.088,98042
11326,47.3078,-122.338,98023
11327,47.6264,-122.058,98074
11328,47.7375,-122.139,98072
11329,47.3843,-122.006,98038
11330,47.5045,-122.24,98178
11331,47.5487,-122.277,98118
11332,47.6707,-122.149,98052
11333,47.7346,-122.308,98155
11334,47.385,-122.031,98038
11335,47.5405,-122.393,98136
11336,47.4807,-122.332,98168
11337,47.6867,-122.369,98117
11338,47.6893,-122.35,98103
11339,47.4884,-122.319,98168
11340,47.5646,-122.127,98006
11341,47.5659,-122.286,98118
11342,47.3119,-122.015,98010
11343,47.6366,-122.401,98199
11344,47.7466,-121.979,98019
11345,47.542,-122.321,98108
11346,47.5709,-122.401,98116
11347,47.7599,-122.233,98028
11348,47.3631,-122.116,98042
11349,47.3694,-122.056,98038
11350,47.713,-122.072,98077
11351,47.713,-122.072,98077
11352,47.5359,-122.233,98040
11353,47.4788,-122.227,98055
11354,47.3877,-122.171,98031
11355,47.6793,-122.397,98117
11356,47.2641,-122.312,98003
11357,47.6884,-122.204,98033
11358,47.5564,-122.177,98006
11359,47.649,-122.335,98103
11360,47.5368,-122.374,98126
11361,47.7003,-122.285,98115
11362,47.2935,-122.108,98092
11363,47.5678,-122.378,98126
11364,47.6597,-122.345,98103
11365,47.6258,-122.038,98074
11366,47.3117,-122.321,98003
11367,47.593,-122.197,98004
11368,47.497,-122.227,98178
11369,47.6872,-122.346,98103
11370,47.3069,-122.271,98001
11371,47.5781,-122.293,98144
11372,47.4785,-122.16,98059
11373,47.3594,-122.322,98198
11374,47.4927,-122.312,98168
11375,47.5091,-122.144,98059
11376,47.591,-122.017,98075
11377,47.7317,-122.231,98034
11378,47.5109,-122.357,98146
11379,47.5966,-122.175,98005
11380,47.729,-122.235,98034
11381,47.4417,-122.194,98055
11382,47.6344,-122.118,98008
11383,47.3115,-122.396,98023
11384,47.544,-122.296,98108
11385,47.596,-122.298,98144
11386,47.5473,-122.211,98040
11387,47.5246,-122.044,98027
11388,47.3352,-122.189,98092
11389,47.615,-122.288,98122
11390,47.6934,-122.271,98115
11391,47.6793,-122.316,98115
11392,47.2063,-122.023,98022
11393,47.58,-122.285,98144
11394,47.4445,-122.126,98058
11395,47.7441,-122.314,98155
11396,47.5892,-122.387,98116
11397,47.7173,-122.338,98133
11398,47.5295,-122.18,98056
11399,47.6964,-122.024,98053
11400,47.6753,-122.36,98107
11401,47.6665,-122.27,98105
11402,47.4914,-122.155,98059
11403,47.7642,-122.048,98077
11404,47.511,-122.359,98146
11405,47.5275,-122.148,98059
11406,47.6741,-122.323,98115
11407,47.3025,-122.224,98002
11408,47.6868,-122.042,98053
11409,47.6529,-122.202,98033
11410,47.7101,-122.014,98053
11411,47.2642,-122.219,98092
11412,47.3881,-122.326,98198
11413,47.6104,-122.112,98008
11414,47.3336,-122.269,98001
11415,47.5093,-122.172,98056
11416,47.7145,-122.35,98133
11417,47.314,-122.365,98023
11418,47.7638,-122.317,98155
11419,47.3846,-122.205,98030
11420,47.5639,-122.149,98006
11421,47.2977,-122.367,98023
11422,47.2977,-122.367,98023
11423,47.674,-122.142,98052
11424,47.5421,-122.322,98109
11425,47.7012,-122.131,98052
11426,47.5782,-122.018,98029
11427,47.6368,-122.157,98005
11428,47.5943,-122.15,98007
11429,47.5492,-122.008,98029
11430,47.6506,-122.332,98103
11431,47.5304,-122.202,98056
11432,47.7296,-122.24,98034
11433,47.7086,-122.243,98034
11434,47.5968,-122.083,98075
11435,47.3424,-122.329,98003
11436,47.5397,-122.385,98136
11437,47.4789,-122.335,98166
11438,47.6954,-122.017,98053
11439,47.5965,-122.038,98075
11440,47.7687,-122.223,98011
11441,47.5208,-122.35,98106
11442,47.5421,-122.383,98136
11443,47.5783,-122.001,98029
11444,47.4654,-122.195,98055
11445,47.6701,-122.176,98033
11446,47.5948,-122.153,98007
11447,47.5948,-122.153,98007
11448,47.5727,-122.138,98006
11449,47.5459,-122.376,98126
11450,47.3621,-122.031,98038
11451,47.352,-122.058,98038
11452,47.3672,-122.099,98042
11453,47.6618,-122.273,98105
11454,47.7295,-122.331,98133
11455,47.6307,-122.051,98074
11456,47.3104,-122.394,98023
11457,47.7065,-122.297,98125
11458,47.7187,-122.024,98053
11459,47.5428,-122.236,98040
11460,47.5256,-122.347,98106
11461,47.6692,-122.359,98107
11462,47.711,-122.356,98133
11463,47.6498,-122.346,98103
11464,47.5073,-122.36,98146
11465,47.5322,-121.868,98065
11466,47.7731,-122.257,98028
11467,47.579,-122.001,98029
11468,47.6385,-121.966,98053
11469,47.4853,-122.304,98168
11470,47.6434,-122.358,98119
11471,47.2925,-122.196,98002
11472,47.7131,-122.306,98125
11473,47.6382,-122.397,98199
11474,47.4678,-122.363,98166
11475,47.3912,-122.301,98198
11476,47.6828,-122.329,98115
11477,47.521,-122.179,98056
11478,47.7392,-122.194,98011
11479,47.5377,-122.266,98118
11480,47.5949,-122.308,98144
11481,47.2791,-122.3,98003
11482,47.6392,-122.318,98102
11483,47.6774,-122.325,98115
11484,47.7105,-122.306,98125
11485,47.6028,-122.172,98005
11486,47.5915,-122.058,98074
11487,47.5059,-122.303,98168
11488,47.5375,-122.391,98136
11489,47.7227,-122.296,98125
11490,47.4738,-122.266,98168
11491,47.6815,-122.269,98115
11492,47.7753,-122.375,98177
11493,47.4916,-122.308,98168
11494,47.5434,-122.229,98040
11495,47.6811,-122.207,98033
11496,47.6367,-121.948,98014
11497,47.545,-122.278,98118
11498,47.258,-122.208,98092
11499,47.759,-122.371,98177
11500,47.3658,-122.172,98030
11501,47.384,-122.322,98198
11502,47.6462,-122.403,98199
11503,47.555,-122.309,98108
11504,47.6713,-122.276,98105
11505,47.6009,-122.011,98074
11506,47.5168,-122.256,98118
11507,47.5822,-122.196,98004
11508,47.7603,-122.169,98011
11509,47.5628,-122.391,98116
11510,47.5933,-122.195,98004
11511,47.48,-122.03,98027
11512,47.7183,-122.1,98052
11513,47.7102,-122.281,98125
11514,47.5489,-122.007,98029
11515,47.6781,-122.363,98117
11516,47.6968,-122.025,98053
11517,47.5168,-122.204,98056
11518,47.6175,-122.065,98074
11519,47.6373,-122.042,98074
11520,47.5576,-122.186,98006
11521,47.6681,-122.184,98033
11522,47.4716,-122.262,98168
11523,47.6205,-122.214,98004
11524,47.6861,-122.296,98115
11525,47.6871,-122.373,98117
11526,47.314,-122.363,98023
11527,47.5194,-122.376,98126
11528,47.6416,-122.386,98199
11529,47.574,-122.21,98040
11530,47.6123,-122.006,98074
11531,47.4098,-122.189,98031
11532,47.5361,-122.217,98040
11533,47.35,-122.005,98038
11534,47.6962,-122.397,98117
11535,47.3052,-122.34,98023
11536,47.5521,-121.999,98029
11537,47.3893,-122.051,98038
11538,47.6743,-122.145,98052
11539,47.5876,-122.172,98005
11540,47.4752,-122.345,98166
11541,47.2932,-122.283,98001
11542,47.5515,-122.324,98108
11543,47.5207,-122.378,98126
11544,47.3811,-122.325,98198
11545,47.6867,-122.352,98103
11546,47.5634,-122.394,98116
11547,47.6419,-122.368,98119
11548,47.401,-122.171,98031
11549,47.3705,-122.15,98042
11550,47.7732,-122.172,98011
11551,47.4544,-122.351,98166
11552,47.7624,-121.93,98019
11553,47.4848,-122.221,98055
11554,47.7636,-122.202,98011
11555,47.6931,-121.921,98014
11556,47.3187,-122.39,98023
11557,47.6192,-122.301,98112
11558,47.6811,-122.169,98033
11559,47.74,-122.093,98072
11560,47.554,-122.036,98029
11561,47.6044,-122.299,98122
11562,47.6263,-122.312,98112
11563,47.373,-122.185,98030
11564,47.4462,-122.137,98058
11565,47.5443,-122.177,98006
11566,47.703,-122.015,98053
11567,47.3342,-122.215,98002
11568,47.3106,-122.325,98003
11569,47.367,-122.031,98038
11570,47.3507,-122.089,98042
11571,47.3985,-122.321,98198
11572,47.3451,-122.04,98038
11573,47.6319,-122.007,98053
11574,47.6625,-122.059,98053
11575,47.6625,-122.059,98053
11576,47.5181,-122.339,98106
11577,47.632,-122.29,98112
11578,47.4987,-121.781,98045
11579,47.5866,-122.201,98004
11580,47.6766,-122.368,98117
11581,47.445,-122.285,98188
11582,47.6688,-122.279,98105
11583,47.5909,-122.297,98144
11584,47.6606,-122.397,98199
11585,47.3819,-122.09,98042
11586,47.528,-122.132,98059
11587,47.768,-122.388,98177
11588,47.5445,-122.376,98126
11589,47.636,-122.302,98112
11590,47.6645,-122.291,98105
11591,47.5419,-122.383,98136
11592,47.5401,-122.3,98108
11593,47.726,-122.297,98125
11594,47.5455,-122.126,98006
11595,47.5801,-122.306,98144
11596,47.7066,-122.101,98052
11597,47.636,-122.171,98005
11598,47.6024,-122.296,98122
11599,47.6339,-122.022,98074
11600,47.5659,-122.376,98126
11601,47.689,-122.347,98103
11602,47.363,-122.034,98038
11603,47.3092,-122.376,98023
11604,47.4242,-122.181,98058
11605,47.3747,-122.306,98198
11606,47.5478,-122.005,98029
11607,47.7307,-122.332,98133
11608,47.6453,-122.41,98199
11609,47.6522,-122.348,98103
11610,47.7456,-122.336,98133
11611,47.6402,-122.371,98119
11612,47.7584,-122.143,98072
11613,47.5569,-122.172,98006
11614,47.634,-122.033,98074
11615,47.438,-122.349,98166
11616,47.6929,-122.318,98115
11617,47.5897,-122.136,98007
11618,47.6381,-122.375,98119
11619,47.7606,-122.37,98177
11620,47.5354,-122.378,98126
11621,47.6805,-122.369,98117
11622,47.6131,-122.123,98008
11623,47.4791,-122.347,98166
11624,47.3539,-122.054,98038
11625,47.2883,-122.272,98001
11626,47.6387,-122.363,98119
11627,47.696,-122.319,98115
11628,47.7486,-122.249,98028
11629,47.7298,-122.286,98125
11630,47.5739,-122.069,98075
11631,47.6705,-122.39,98107
11632,47.5635,-122.032,98075
11633,47.6928,-122.399,98117
11634,47.3516,-122.119,98042
11635,47.2927,-122.369,98023
11636,47.4594,-122.359,98166
11637,47.5526,-121.994,98029
11638,47.5723,-122.021,98029
11639,47.4606,-122.283,98188
11640,47.561,-122.126,98006
11641,47.7647,-122.263,98028
11642,47.5301,-122.381,98126
11643,47.6557,-122.327,98105
11644,47.5078,-122.251,98178
11645,47.7377,-122.101,98072
11646,47.5421,-122.172,98006
11647,47.4695,-122.366,98166
11648,47.7452,-122.101,98072
11649,47.4258,-122.327,98148
11650,47.6481,-122.125,98052
11651,47.5945,-122.201,98004
11652,47.4351,-122.335,98148
11653,47.7477,-122.171,98072
11654,47.6952,-122.39,98117
11655,47.6529,-122.334,98103
11656,47.6018,-122.299,98122
11657,47.3915,-122.188,98031
11658,47.5704,-122.141,98006
11659,47.4922,-122.134,98059
11660,47.7432,-122.112,98072
11661,47.5665,-122.21,98040
11662,47.5732,-122.372,98126
11663,47.7651,-122.323,98155
11664,47.6898,-122.189,98033
11665,47.4892,-122.306,98168
11666,47.7522,-122.307,98155
11667,47.522,-122.149,98059
11668,47.715,-122.065,98077
11669,47.3468,-122.11,98042
11670,47.3904,-122.165,98042
11671,47.5571,-122.299,98108
11672,47.4905,-122.14,98059
11673,47.7506,-122.012,98077
11674,47.6313,-122.344,98109
11675,47.4446,-122.074,98038
11676,47.7112,-122.098,98052
11677,47.2592,-122.228,98092
11678,47.7576,-122.318,98155
11679,47.7274,-122.357,98133
11680,47.6628,-122.326,98105
11681,47.3979,-122.212,98031
11682,47.6876,-122.168,98033
11683,47.5933,-122.292,98144
11684,47.3191,-122.385,98023
11685,47.7533,-122.205,98011
11686,47.5609,-122.279,98118
11687,47.3081,-122.329,98003
11688,47.5108,-122.193,98056
11689,47.5755,-122.388,98116
11690,47.311,-122.21,98002
11691,47.4881,-122.199,98055
11692,47.6955,-122.275,98115
11693,47.553,-122.37,98126
11694,47.2048,-121.999,98022
11695,47.6933,-122.116,98052
11696,47.2458,-122.002,98022
11697,47.353,-122.002,98038
11698,47.4482,-122.269,98188
11699,47.6741,-122.271,98115
11700,47.6531,-122.401,98199
11701,47.4548,-122.29,98188
11702,47.3099,-122.116,98092
11703,47.6792,-122.404,98117
11704,47.3798,-122.025,98038
11705,47.5292,-122.316,98108
11706,47.6767,-122.38,98117
11707,47.7081,-122.276,98125
11708,47.553,-122.174,98006
11709,47.2624,-122.221,98092
11710,47.7751,-122.168,98072
11711,47.56,-122.181,98006
11712,47.3745,-122.224,98030
11713,47.657,-122.393,98199
11714,47.7137,-122.307,98125
11715,47.6314,-122.353,98109
11716,47.7764,-122.385,98177
11717,47.7282,-122.372,98177
11718,47.6806,-122.388,98117
11719,47.39,-122.166,98031
11720,47.6776,-122.324,98115
11721,47.5245,-122.354,98106
11722,47.3593,-122.289,98032
11723,47.4379,-122.146,98058
11724,47.1928,-122.01,98022
11725,47.5695,-121.902,98024
11726,47.7439,-122.262,98028
11727,47.4865,-122.197,98055
11728,47.6488,-122.153,98005
11729,47.7243,-122.185,98034
11730,47.6883,-122.335,98103
11731,47.5412,-122.377,98126
11732,47.6181,-122.302,98122
11733,47.386,-122.047,98038
11734,47.733,-122.225,98034
11735,47.6929,-122.321,98115
11736,47.5457,-121.991,98029
11737,47.6273,-122.059,98074
11738,47.312,-122.183,98092
11739,47.5627,-122.383,98116
11740,47.3585,-122.191,98030
11741,47.6406,-122.101,98052
11742,47.6966,-122.368,98117
11743,47.3784,-122.046,98038
11744,47.4891,-122.149,98059
11745,47.4874,-122.223,98055
11746,47.7508,-122.322,98155
11747,47.4882,-122.325,98168
11748,47.5785,-122.402,98116
11749,47.621,-122.03,98074
11750,47.394,-122.202,98031
11751,47.6423,-122.394,98199
11752,47.7476,-122.087,98072
11753,47.5049,-122.239,98178
11754,47.709,-122.017,98053
11755,47.5366,-122.067,98027
11756,47.6893,-122.197,98033
11757,47.2377,-122.016,98022
11758,47.6341,-122.304,98112
11759,47.5693,-122.391,98116
11760,47.5696,-122.386,98116
11761,47.6981,-122.286,98115
11762,47.3182,-122.271,98001
11763,47.4499,-122.189,98055
11764,47.4499,-122.189,98055
11765,47.2625,-122.221,98092
11766,47.5294,-122.033,98027
11767,47.748,-122.288,98155
11768,47.7562,-122.318,98155
11769,47.3482,-122.037,98038
11770,47.7415,-122.096,98072
11771,47.7126,-122.211,98034
11772,47.4864,-122.348,98146
11773,47.5072,-122.181,98056
11774,47.5256,-122.375,98126
11775,47.6427,-122.397,98199
11776,47.588,-122.168,98005
11777,47.3684,-122.08,98042
11778,47.3632,-122.11,98042
11779,47.5481,-122.374,98126
11780,47.3527,-122.315,98198
11781,47.7289,-122.291,98125
11782,47.3893,-122.216,98031
11783,47.5314,-122.054,98027
11784,47.6337,-121.961,98053
11785,47.6071,-122.137,98007
11786,47.5429,-121.995,98029
11787,47.5303,-122.28,98118
11788,47.4061,-122.188,98031
11789,47.5242,-122.371,98126
11790,47.7024,-122.346,98133
11791,47.5718,-122.127,98006
11792,47.6904,-122.395,98117
11793,47.6419,-122.351,98109
11794,47.4836,-122.136,98059
11795,47.3747,-122.185,98030
11796,47.4842,-122.33,98168
11797,47.5672,-122.018,98029
11798,47.7453,-122.351,98133
11799,47.5765,-122.155,98006
11800,47.5331,-122.352,98106
11801,47.3831,-122.147,98042
11802,47.5255,-122.374,98126
11803,47.5858,-122.308,98144
11804,47.7134,-122.288,98125
11805,47.4437,-122.194,98055
11806,47.6663,-122.332,98103
11807,47.3174,-122.127,98092
11808,47.6662,-122.364,98107
11809,47.6978,-122.164,98052
11810,47.265,-122.22,98092
11811,47.7741,-122.38,98177
11812,47.2623,-122.217,98092
11813,47.3495,-122.04,98038
11814,47.694,-122.348,98103
11815,47.6175,-122.301,98122
11816,47.5126,-122.149,98059
11817,47.5511,-122.114,98006
11818,47.774,-122.283,98155
11819,47.2585,-122.061,98092
11820,47.3523,-122.059,98038
11821,47.6821,-122.392,98117
11822,47.4016,-122.166,98031
11823,47.6807,-122.291,98115
11824,47.7372,-122.294,98155
11825,47.5461,-122.122,98006
11826,47.6941,-122.173,98033
11827,47.5141,-122.316,98168
11828,47.4744,-122.154,98059
11829,47.3965,-122.321,98198
11830,47.3904,-122.299,98198
11831,47.5837,-122.194,98004
11832,47.4536,-122.376,98166
11833,47.3258,-122.186,98092
11834,47.4501,-122.128,98058
11835,47.5161,-122.191,98056
11836,47.6366,-122.099,98052
11837,47.4745,-122.141,98059
11838,47.6915,-122.099,98052
11839,47.6605,-122.335,98103
11840,47.7416,-122.327,98155
11841,47.7733,-122.351,98133
11842,47.3925,-122.161,98042
11843,47.6324,-122.289,98112
11844,47.4388,-122.328,98148
11845,47.7241,-122.168,98034
11846,47.561,-122.019,98029
11847,47.6436,-122.352,98109
11848,47.7244,-122.179,98034
11849,47.5745,-122.291,98144
11850,47.7294,-122.186,98034
11851,47.5752,-122.009,98029
11852,47.4527,-122.372,98166
11853,47.289,-122.344,98023
11854,47.4965,-122.176,98056
11855,47.52,-122.354,98106
11856,47.5554,-122.267,98118
11857,47.584,-122.294,98144
11858,47.7196,-122.223,98034
11859,47.4548,-121.764,98045
11860,47.3879,-122.032,98038
11861,47.741,-122.208,98011
11862,47.6838,-122.327,98115
11863,47.7649,-122.205,98011
11864,47.5775,-122.019,98029
11865,47.4492,-122.157,98058
11866,47.6385,-122.281,98112
11867,47.432,-122.329,98148
11868,47.3183,-122.382,98023
11869,47.3828,-122.026,98038
11870,47.451,-122.365,98166
11871,47.6426,-122.158,98005
11872,47.741,-122.234,98028
11873,47.7359,-122.306,98155
11874,47.3487,-122.021,98038
11875,47.5253,-122.266,98118
11876,47.6851,-122.322,98115
11877,47.6412,-122.329,98102
11878,47.4742,-121.769,98045
11879,47.7538,-122.325,98155
11880,47.534,-122.373,98126
11881,47.4416,-122.149,98058
11882,47.5751,-122.407,98116
11883,47.5486,-122.278,98118
11884,47.2883,-122.218,98002
11885,47.6091,-122.147,98007
11886,47.6884,-122.128,98052
11887,47.3657,-122.173,98030
11888,47.7722,-122.204,98011
11889,47.6423,-122.361,98119
11890,47.3554,-121.986,98010
11891,47.4283,-122.323,98148
11892,47.6924,-122.372,98117
11893,47.4042,-122.205,98031
11894,47.3379,-122.322,98003
11895,47.2617,-122.19,98092
11896,47.6319,-122.05,98074
11897,47.56,-122.225,98040
11898,47.3388,-122.033,98010
11899,47.6187,-122.295,98122
11900,47.4793,-122.18,98056
11901,47.6495,-122.401,98199
11902,47.4798,-122.136,98059
11903,47.559,-122.365,98106
11904,47.4463,-121.771,98045
11905,47.7324,-121.963,98019
11906,47.4831,-121.781,98045
11907,47.6595,-122.186,98033
11908,47.5846,-122.12,98008
11909,47.6557,-122.348,98103
11910,47.3735,-122.018,98038
11911,47.4389,-122.116,98058
11912,47.6282,-122.322,98102
11913,47.7179,-122.113,98052
11914,47.5427,-121.863,98065
11915,47.6662,-122.056,98053
11916,47.4944,-122.162,98059
11917,47.6885,-122.386,98117
11918,47.5007,-122.088,98027
11919,47.3315,-122.265,98001
11920,47.497,-122.346,98146
11921,47.5998,-122.014,98075
11922,47.6756,-122.275,98115
11923,47.3473,-122.037,98038
11924,47.5868,-121.974,98075
11925,47.4492,-122.084,98058
11926,47.5321,-122.354,98106
11927,47.3086,-122.396,98023
11928,47.3255,-122.305,98003
11929,47.7219,-122.258,98034
11930,47.7237,-122.076,98077
11931,47.6895,-122.041,98053
11932,47.5641,-122.16,98006
11933,47.7718,-122.283,98155
11934,47.7408,-122.101,98072
11935,47.5182,-122.149,98059
11936,47.6564,-122.325,98105
11937,47.6944,-122.102,98052
11938,47.6969,-122.384,98117
11939,47.526,-121.828,98065
11940,47.6242,-122.239,98039
11941,47.6418,-122.157,98005
11942,47.3325,-122.35,98023
11943,47.6316,-121.988,98053
11944,47.238,-122.039,98022
11945,47.7189,-122.353,98133
11946,47.515,-122.164,98059
11947,47.5666,-121.999,98029
11948,47.5066,-122.259,98178
11949,47.705,-122.201,98034
11950,47.5166,-122.361,98106
11951,47.3425,-122.03,98010
11952,47.7144,-122.319,98125
11953,47.2975,-122.38,98023
11954,47.6699,-122.317,98105
11955,47.5532,-122.28,98118
11956,47.6547,-122.34,98103
11957,47.7743,-122.26,98028
11958,47.7406,-122.11,98072
11959,47.3325,-122.168,98092
11960,47.6388,-122.064,98074
11961,47.6759,-122.161,98052
11962,47.5855,-122.383,98116
11963,47.6389,-122.288,98112
11964,47.5308,-121.847,98065
11965,47.5695,-122.087,98027
11966,47.6146,-122.306,98122
11967,47.5919,-122.175,98005
11968,47.6118,-122.024,98074
11969,47.6601,-122.275,98105
11970,47.5069,-122.189,98056
11971,47.4569,-122.165,98058
11972,47.7466,-122.249,98028
11973,47.4558,-122.507,98070
11974,47.5212,-122.339,98106
11975,47.4096,-122.17,98031
11976,47.7067,-122.354,98133
11977,47.6169,-122.104,98008
11978,47.6889,-122.128,98052
11979,47.6573,-122.034,98053
11980,47.6972,-122.116,98052
11981,47.3141,-122.192,98092
11982,47.5145,-122.39,98136
11983,47.5388,-122.275,98118
11984,47.5148,-122.386,98136
11985,47.62,-122.12,98008
11986,47.6425,-122.218,98004
11987,47.7302,-122.106,98052
11988,47.5414,-121.869,98065
11989,47.4364,-122.282,98188
11990,47.5333,-121.87,98065
11991,47.5288,-121.846,98065
11992,47.6447,-122.327,98102
11993,47.6437,-122.321,98102
11994,47.5976,-122.298,98144
11995,47.2598,-122.311,98003
11996,47.5872,-122.308,98144
11997,47.7066,-122.112,98052
11998,47.6789,-122.365,98117
11999,47.7492,-122.336,98133
12000,47.7061,-122.347,98133
12001,47.2857,-122.3,98003
12002,47.37,-122.297,98032
12003,47.591,-122.01,98075
12004,47.554,-122.095,98027
12005,47.595,-122.04,98075
12006,47.6201,-122.209,98004
12007,47.6867,-122.275,98115
12008,47.3482,-122.3,98003
12009,47.6981,-122.325,98115
12010,47.5356,-121.881,98065
12011,47.6663,-122.357,98103
12012,47.6496,-122.403,98199
12013,47.5322,-122.391,98136
12014,47.7149,-122.222,98034
12015,47.6081,-122.289,98122
12016,47.7134,-122.292,98125
12017,47.6787,-122.285,98115
12018,47.4712,-122.1,98059
12019,47.4712,-122.1,98059
12020,47.6783,-122.366,98117
12021,47.6235,-122.309,98112
12022,47.3604,-122.457,98070
12023,47.5274,-122.384,98136
12024,47.3107,-122.001,98010
12025,47.3314,-122.275,98001
12026,47.5541,-121.995,98029
12027,47.4557,-122.348,98166
12028,47.7235,-122.359,98177
12029,47.3285,-122.168,98092
12030,47.7443,-122.22,98028
12031,47.5747,-122.408,98116
12032,47.5706,-122.209,98040
12033,47.4919,-122.365,98146
12034,47.3497,-122.025,98038
12035,47.4811,-122.325,98168
12036,47.7285,-122.24,98034
12037,47.3598,-122.157,98042
12038,47.5377,-122.376,98126
12039,47.6748,-122.352,98103
12040,47.6105,-122.309,98122
12041,47.5547,-122.178,98006
12042,47.6747,-122.151,98052
12043,47.6287,-122.093,98052
12044,47.5746,-122.293,98144
12045,47.719,-122.173,98034
12046,47.6975,-122.357,98103
12047,47.5671,-122.379,98126
12048,47.4687,-121.749,98045
12049,47.7374,-122.219,98011
12050,47.6176,-122.14,98007
12051,47.7079,-122.358,98177
12052,47.2975,-122.223,98002
12053,47.6315,-122.101,98052
12054,47.6315,-122.101,98052
12055,47.5497,-122.228,98040
12056,47.6873,-122.314,98115
